id mac brand_id 
Cisco,128,BCD165,15
Cisco,896,20CFAE,15
Cisco,544,7C0ECE,15
Cisco,192,0014F1,15
Cisco,960,0050D1,15
Cisco,608,00152B,15
Cisco,256,44D3CA,15
Cisco,1024,0023AB,15
Cisco,672,ACF5E6,15
Cisco,320,74A02F,15
Cisco,1088,00024B,15
Cisco,736,BC1665,15
Cisco,384,001FC9,15
Cisco,800,002305,15
Cisco,448,8C941F,15
Cisco,96,001868,15
Cisco,864,00027E,15
Cisco,512,000A8A,15
Cisco,160,003A9A,15
Cisco,928,707DB9,15
Cisco,576,C89C1D,15
Cisco,224,00D097,15
Cisco,992,001217,15
Cisco,640,003080,15
Cisco,288,00A6CA,15
Cisco,1056,000F35,15
Cisco,704,007888,15
Cisco,352,7CB21B,15
Cisco,1120,A00F37,15
Cisco,768,2C36F8,15
Cisco,416,000BFC,15
Cisco,771,28940F,15
Cisco,419,0008A4,15
Cisco,67,28AC9E,15
Cisco,835,0014F2,15
Cisco,483,F8B7E2,15
Cisco,131,A4934C,15
Cisco,899,D4EB68,15
Cisco,547,381C1A,15
Cisco,195,001280,15
Cisco,963,4C0082,15
Cisco,611,00135F,15
Cisco,259,002F5C,15
Cisco,1027,0021D7,15
Cisco,675,003217,15
Cisco,323,00223A,15
Cisco,1091,00B0C2,15
Cisco,739,F84F57,15
Cisco,387,001E7A,15
Cisco,803,0022BD,15
Cisco,451,6C0309,15
Cisco,99,6C2056,15
Cisco,867,00D090,15
Cisco,515,E02F6D,15
Cisco,163,C47D4F,15
Cisco,931,002CC8,15
Cisco,579,ACA016,15
Cisco,227,00D079,15
Cisco,995,84B261,15
Cisco,643,6C710D,15
Cisco,291,009E1E,15
Cisco,1059,000ED6,15
Cisco,707,00AF1F,15
Cisco,355,F0B2E5,15
Cisco,774,64D989,15
Cisco,422,0006D6,15
Cisco,70,247E12,15
Cisco,838,0013C4,15
Cisco,486,CC9891,15
Cisco,134,442B03,15
Cisco,902,1859F5,15
Cisco,550,001839,15
Cisco,198,000FF8,15
Cisco,966,885A92,15
